year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),generation(mwH)
1996,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,477944.0
1996,PA,Total Electric Power Industry,Total,,,,191872623.0
1996,PA,Total Electric Power Industry,Coal,,,,111199706.0
1996,PA,Total Electric Power Industry,Hydroelectric Conventional,,,,3012078.0
1996,PA,Total Electric Power Industry,Natural Gas,,,,3093102.0
1996,PA,Total Electric Power Industry,Nuclear,,,,68672038.0
1996,PA,Total Electric Power Industry,Other,,,,53468.0
1996,PA,Total Electric Power Industry,Other Biomass,,,,1749213.0
1996,PA,Total Electric Power Industry,Other Gases,,,,748213.0
1996,PA,Total Electric Power Industry,Petroleum,,,,3591002.0
1996,PA,Total Electric Power Industry,Pumped Storage,,,,-922518.0
1996,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,676321.0
1996,RI,Total Electric Power Industry,Total,,,,7720036.0
1996,RI,Total Electric Power Industry,Coal,,,,0.0
1996,RI,Total Electric Power Industry,Hydroelectric Conventional,,,,10367.0
1996,RI,Total Electric Power Industry,Natural Gas,,,,7477865.0
1996,RI,Total Electric Power Industry,Other Biomass,,,,94241.0
1996,RI,Total Electric Power Industry,Petroleum,,,,137563.0
1996,SC,Total Electric Power Industry,Total,,,,78768552.0
1996,SC,Total Electric Power Industry,Coal,,,,30863316.0
1996,SC,Total Electric Power Industry,Hydroelectric Conventional,,,,3041064.0
1996,SC,Total Electric Power Industry,Natural Gas,,,,196326.0
1996,SC,Total Electric Power Industry,Nuclear,,,,43571032.0
1996,SC,Total Electric Power Industry,Other,,,,3503.0
1996,SC,Total Electric Power Industry,Other Biomass,,,,77834.0
1996,SC,Total Electric Power Industry,Other Gases,,,,18533.0
1996,SC,Total Electric Power Industry,Petroleum,,,,279207.0
1996,SC,Total Electric Power Industry,Pumped Storage,,,,-754982.0
1996,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1472719.0
1996,SD,Total Electric Power Industry,Total,,,,10066274.0
1996,SD,Total Electric Power Industry,Coal,,,,2029901.0
1996,SD,Total Electric Power Industry,Hydroelectric Conventional,,,,7977670.0
1996,SD,Total Electric Power Industry,Natural Gas,,,,49728.0
1996,SD,Total Electric Power Industry,Petroleum,,,,8975.0
1996,TN,Total Electric Power Industry,Total,,,,92122368.0
1996,TN,Total Electric Power Industry,Coal,,,,57179604.0
1996,TN,Total Electric Power Industry,Hydroelectric Conventional,,,,11466983.0
1996,TN,Total Electric Power Industry,Natural Gas,,,,250002.0
1996,TN,Total Electric Power Industry,Nuclear,,,,22924239.0
1996,TN,Total Electric Power Industry,Other,,,,127473.0
1996,TN,Total Electric Power Industry,Other Biomass,,,,60037.0
1996,TN,Total Electric Power Industry,Other Gases,,,,14829.0
1996,TN,Total Electric Power Industry,Petroleum,,,,260081.0
1996,TN,Total Electric Power Industry,Pumped Storage,,,,-678467.0
1996,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,517587.0
1996,TX,Total Electric Power Industry,Total,,,,328948933.0
1996,TX,Total Electric Power Industry,Coal,,,,135849108.0
1996,TX,Total Electric Power Industry,Hydroelectric Conventional,,,,959842.0
1996,TX,Total Electric Power Industry,Natural Gas,,,,148033016.0
1996,TX,Total Electric Power Industry,Nuclear,,,,35766550.0
1996,TX,Total Electric Power Industry,Other,,,,572508.0
1996,TX,Total Electric Power Industry,Other Biomass,,,,82732.0
1996,TX,Total Electric Power Industry,Other Gases,,,,4408854.0
1996,TX,Total Electric Power Industry,Petroleum,,,,1911860.0
1996,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,260.0
1996,TX,Total Electric Power Industry,Wind,,,,82572.0
1996,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1281631.0
1996,US,Total Electric Power Industry,Total,,,,3444187621.0
1996,US,Total Electric Power Industry,Coal,,,,1795195593.0
1996,US,Total Electric Power Industry,Geothermal,,,,14328684.0
1996,US,Total Electric Power Industry,Hydroelectric Conventional,,,,347162063.0
1996,US,Total Electric Power Industry,Natural Gas,,,,455055576.0
1996,US,Total Electric Power Industry,Nuclear,,,,674728546.0
1996,US,Total Electric Power Industry,Other,,,,3571279.0
1996,US,Total Electric Power Industry,Other Biomass,,,,20911336.0
1996,US,Total Electric Power Industry,Other Gases,,,,14355813.0
1996,US,Total Electric Power Industry,Petroleum,,,,81411225.0
1996,US,Total Electric Power Industry,Pumped Storage,,,,-3088078.0
1996,US,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,521205.0
1996,US,Total Electric Power Industry,Wind,,,,3234069.0
1996,US,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,36800310.0
1996,UT,Total Electric Power Industry,Total,,,,32951861.0
1996,UT,Total Electric Power Industry,Coal,,,,31100841.0
1996,UT,Total Electric Power Industry,Geothermal,,,,191912.0
1996,UT,Total Electric Power Industry,Hydroelectric Conventional,,,,1048957.0
1996,UT,Total Electric Power Industry,Natural Gas,,,,323914.0
1996,UT,Total Electric Power Industry,Other Gases,,,,238817.0
1996,UT,Total Electric Power Industry,Petroleum,,,,47420.0
1996,UT,Total Electric Power Industry,Pumped Storage,,,,0.0
1996,VA,Total Electric Power Industry,Total,,,,66895127.0
1996,VA,Total Electric Power Industry,Coal,,,,32481847.0
1996,VA,Total Electric Power Industry,Hydroelectric Conventional,,,,1428502.0
1996,VA,Total Electric Power Industry,Natural Gas,,,,3932747.0
1996,VA,Total Electric Power Industry,Nuclear,,,,26286283.0
1996,VA,Total Electric Power Industry,Other Biomass,,,,900988.0
1996,VA,Total Electric Power Industry,Other Gases,,,,69.0
1996,VA,Total Electric Power Industry,Petroleum,,,,1275247.0
1996,VA,Total Electric Power Industry,Pumped Storage,,,,-829603.0
1996,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,0.0
1996,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1419047.0
1996,VT,Total Electric Power Industry,Total,,,,5350119.0
1996,VT,Total Electric Power Industry,Hydroelectric Conventional,,,,1231384.0
1996,VT,Total Electric Power Industry,Natural Gas,,,,97.0
1996,VT,Total Electric Power Industry,Nuclear,,,,3798790.0
1996,VT,Total Electric Power Industry,Petroleum,,,,3757.0
1996,VT,Total Electric Power Industry,Wind,,,,0.0
1996,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,316091.0
1996,WA,Total Electric Power Industry,Total,,,,118658132.0
1996,WA,Total Electric Power Industry,Coal,,,,8067127.0
1996,WA,Total Electric Power Industry,Hydroelectric Conventional,,,,98517855.0
1996,WA,Total Electric Power Industry,Natural Gas,,,,4707267.0
1996,WA,Total Electric Power Industry,Nuclear,,,,5588000.0
1996,WA,Total Electric Power Industry,Other,,,,1952.0
1996,WA,Total Electric Power Industry,Other Biomass,,,,167369.0
1996,WA,Total Electric Power Industry,Other Gases,,,,300221.0
1996,WA,Total Electric Power Industry,Petroleum,,,,187236.0
1996,WA,Total Electric Power Industry,Pumped Storage,,,,0.0
1996,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1121105.0
1996,WI,Total Electric Power Industry,Total,,,,54417737.0
1996,WI,Total Electric Power Industry,Coal,,,,39269804.0
1996,WI,Total Electric Power Industry,Hydroelectric Conventional,,,,2696014.0
1996,WI,Total Electric Power Industry,Natural Gas,,,,841862.0
1996,WI,Total Electric Power Industry,Nuclear,,,,10121355.0
1996,WI,Total Electric Power Industry,Other,,,,445.0
1996,WI,Total Electric Power Industry,Other Biomass,,,,255021.0
1996,WI,Total Electric Power Industry,Petroleum,,,,363767.0
1996,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,869469.0
1996,WV,Total Electric Power Industry,Total,,,,87244388.0
1996,WV,Total Electric Power Industry,Coal,,,,85219006.0
1996,WV,Total Electric Power Industry,Hydroelectric Conventional,,,,1425035.0
1996,WV,Total Electric Power Industry,Natural Gas,,,,181099.0
1996,WV,Total Electric Power Industry,Other,,,,216.0
1996,WV,Total Electric Power Industry,Other Gases,,,,187422.0
1996,WV,Total Electric Power Industry,Petroleum,,,,231610.0
1996,WY,Total Electric Power Industry,Total,,,,41471996.0
1996,WY,Total Electric Power Industry,Coal,,,,39730220.0
1996,WY,Total Electric Power Industry,Hydroelectric Conventional,,,,1231797.0
1996,WY,Total Electric Power Industry,Natural Gas,,,,377937.0
1996,WY,Total Electric Power Industry,Other,,,,59691.0
1996,WY,Total Electric Power Industry,Other Gases,,,,9430.0
1996,WY,Total Electric Power Industry,Petroleum,,,,62921.0
1997,AK,Total Electric Power Industry,Total,,,,6154847.0
1997,AK,Total Electric Power Industry,Coal,,,,442702.0
1997,AK,Total Electric Power Industry,Hydroelectric Conventional,,,,1098953.0
1997,AK,Total Electric Power Industry,Natural Gas,,,,3707734.0
1997,AK,Total Electric Power Industry,Other Biomass,,,,5403.0
1997,AK,Total Electric Power Industry,Petroleum,,,,857889.0
1997,AK,Total Electric Power Industry,Wind,,,,0.0
1997,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,42166.0
1997,AL,Total Electric Power Industry,Total,,,,119542332.0
1997,AL,Total Electric Power Industry,Coal,,,,72103318.0
1997,AL,Total Electric Power Industry,Hydroelectric Conventional,,,,11520637.0
1997,AL,Total Electric Power Industry,Natural Gas,,,,2109618.0
1997,AL,Total Electric Power Industry,Nuclear,,,,29572670.0
1997,AL,Total Electric Power Industry,Other,,,,370388.0
1997,AL,Total Electric Power Industry,Other Biomass,,,,23593.0
1997,AL,Total Electric Power Industry,Other Gases,,,,283878.0
1997,AL,Total Electric Power Industry,Petroleum,,,,237415.0
1997,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,3320815.0
1997,AR,Total Electric Power Industry,Total,,,,45193600.0
1997,AR,Total Electric Power Industry,Coal,,,,22810370.0
1997,AR,Total Electric Power Industry,Hydroelectric Conventional,,,,3515704.0
1997,AR,Total Electric Power Industry,Natural Gas,,,,2998984.0
1997,AR,Total Electric Power Industry,Nuclear,,,,14208157.0
1997,AR,Total Electric Power Industry,Other Biomass,,,,10813.0
1997,AR,Total Electric Power Industry,Other Gases,,,,265.0
1997,AR,Total Electric Power Industry,Petroleum,,,,73903.0
1997,AR,Total Electric Power Industry,Pumped Storage,,,,0.0
1997,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1575404.0
1997,AZ,Total Electric Power Industry,Total,,,,78825200.0
1997,AZ,Total Electric Power Industry,Coal,,,,34478848.0
1997,AZ,Total Electric Power Industry,Hydroelectric Conventional,,,,12049393.0
1997,AZ,Total Electric Power Industry,Natural Gas,,,,2483810.0
1997,AZ,Total Electric Power Industry,Nuclear,,,,29314200.0
1997,AZ,Total Electric Power Industry,Petroleum,,,,65681.0
1997,AZ,Total Electric Power Industry,Pumped Storage,,,,352098.0
1997,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,0.0
1997,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,81170.0
1997,CA,Total Electric Power Industry,Total,,,,172797595.0
1997,CA,Total Electric Power Industry,Coal,,,,2331970.0
1997,CA,Total Electric Power Industry,Geothermal,,,,12716193.0
1997,CA,Total Electric Power Industry,Hydroelectric Conventional,,,,41054546.0
1997,CA,Total Electric Power Industry,Natural Gas,,,,71002064.0
1997,CA,Total Electric Power Industry,Nuclear,,,,30512118.0
1997,CA,Total Electric Power Industry,Other,,,,21680.0
1997,CA,Total Electric Power Industry,Other Biomass,,,,2321305.0
1997,CA,Total Electric Power Industry,Other Gases,,,,2984277.0
1997,CA,Total Electric Power Industry,Petroleum,,,,2092192.0
1997,CA,Total Electric Power Industry,Pumped Storage,,,,1013904.0
1997,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,510956.0
1997,CA,Total Electric Power Industry,Wind,,,,3136878.0
1997,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,3099512.0
1997,CO,Total Electric Power Industry,Total,,,,37642561.0
1997,CO,Total Electric Power Industry,Coal,,,,32253020.0
1997,CO,Total Electric Power Industry,Hydroelectric Conventional,,,,2031811.0
1997,CO,Total Electric Power Industry,Natural Gas,,,,3272172.0
1997,CO,Total Electric Power Industry,Other Biomass,,,,32558.0
1997,CO,Total Electric Power Industry,Petroleum,,,,15485.0
1997,CO,Total Electric Power Industry,Pumped Storage,,,,37515.0
1997,CT,Total Electric Power Industry,Total,,,,17674298.0
1997,CT,Total Electric Power Industry,Coal,,,,4159144.0
1997,CT,Total Electric Power Industry,Hydroelectric Conventional,,,,446695.0
1997,CT,Total Electric Power Industry,Natural Gas,,,,2595364.0
1997,CT,Total Electric Power Industry,Nuclear,,,,-124722.0
1997,CT,Total Electric Power Industry,Other,,,,0.0
1997,CT,Total Electric Power Industry,Other Biomass,,,,2096499.0
1997,CT,Total Electric Power Industry,Other Gases,,,,51.0
1997,CT,Total Electric Power Industry,Petroleum,,,,8508709.0
1997,CT,Total Electric Power Industry,Pumped Storage,,,,-7442.0
1997,DC,Total Electric Power Industry,Total,,,,70661.0
1997,DC,Total Electric Power Industry,Petroleum,,,,70661.0
1997,DE,Total Electric Power Industry,Total,,,,7222635.0
1997,DE,Total Electric Power Industry,Coal,,,,4000584.0
1997,DE,Total Electric Power Industry,Natural Gas,,,,1828758.0
1997,DE,Total Electric Power Industry,Other Gases,,,,177792.0
1997,DE,Total Electric Power Industry,Petroleum,,,,1215501.0
1997,FL,Total Electric Power Industry,Total,,,,168246993.0
1997,FL,Total Electric Power Industry,Coal,,,,70934505.0
1997,FL,Total Electric Power Industry,Hydroelectric Conventional,,,,241280.0
1997,FL,Total Electric Power Industry,Natural Gas,,,,39875684.0
1997,FL,Total Electric Power Industry,Nuclear,,,,22967743.0
1997,FL,Total Electric Power Industry,Other,,,,2058826.0
1997,FL,Total Electric Power Industry,Other Biomass,,,,3305830.0
1997,FL,Total Electric Power Industry,Other Gases,,,,56209.0
1997,FL,Total Electric Power Industry,Petroleum,,,,26159721.0
