year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),generation(mwH)
2008,HI,Total Electric Power Industry,Wind,,,,240023
2008,IA,Total Electric Power Industry,Total,,,,53086786
2008,IA,Total Electric Power Industry,Coal,,,,40410107
2008,IA,Total Electric Power Industry,Hydroelectric Conventional,,,,819047
2008,IA,Total Electric Power Industry,Natural Gas,,,,2163191
2008,IA,Total Electric Power Industry,Nuclear,,,,5282202
2008,IA,Total Electric Power Industry,Other,,,,13
2008,IA,Total Electric Power Industry,Other Biomass,,,,167264
2008,IA,Total Electric Power Industry,Petroleum,,,,161127
2008,IA,Total Electric Power Industry,Wind,,,,4083787
2008,IA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,49
2008,ID,Total Electric Power Industry,Total,,,,11970553
2008,ID,Total Electric Power Industry,Coal,,,,90449
2008,ID,Total Electric Power Industry,Geothermal,,,,85547
2008,ID,Total Electric Power Industry,Hydroelectric Conventional,,,,9362501
2008,ID,Total Electric Power Industry,Natural Gas,,,,1699553
2008,ID,Total Electric Power Industry,Other,,,,69517
2008,ID,Total Electric Power Industry,Petroleum,,,,120
2008,ID,Total Electric Power Industry,Wind,,,,207472
2008,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,455393
2008,IL,Total Electric Power Industry,Total,,,,199475178
2008,IL,Total Electric Power Industry,Coal,,,,96644038
2008,IL,Total Electric Power Industry,Hydroelectric Conventional,,,,138549
2008,IL,Total Electric Power Industry,Natural Gas,,,,4259870
2008,IL,Total Electric Power Industry,Nuclear,,,,95151694
2008,IL,Total Electric Power Industry,Other,,,,49448
2008,IL,Total Electric Power Industry,Other Biomass,,,,697370
2008,IL,Total Electric Power Industry,Other Gases,,,,53874
2008,IL,Total Electric Power Industry,Petroleum,,,,142728
2008,IL,Total Electric Power Industry,Wind,,,,2336996
2008,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,612
2008,IN,Total Electric Power Industry,Total,,,,129510294
2008,IN,Total Electric Power Industry,Coal,,,,122036086
2008,IN,Total Electric Power Industry,Hydroelectric Conventional,,,,436780
2008,IN,Total Electric Power Industry,Natural Gas,,,,3636303
2008,IN,Total Electric Power Industry,Other,,,,355684
2008,IN,Total Electric Power Industry,Other Biomass,,,,273038
2008,IN,Total Electric Power Industry,Other Gases,,,,2355804
2008,IN,Total Electric Power Industry,Petroleum,,,,178244
2008,IN,Total Electric Power Industry,Wind,,,,238356
2008,KS,Total Electric Power Industry,Total,,,,46630321
2008,KS,Total Electric Power Industry,Coal,,,,34003262
2008,KS,Total Electric Power Industry,Hydroelectric Conventional,,,,10574
2008,KS,Total Electric Power Industry,Natural Gas,,,,2229723
2008,KS,Total Electric Power Industry,Nuclear,,,,8497160
2008,KS,Total Electric Power Industry,Petroleum,,,,130190
2008,KS,Total Electric Power Industry,Wind,,,,1759412
2008,KY,Total Electric Power Industry,Total,,,,97863340
2008,KY,Total Electric Power Industry,Coal,,,,91620588
2008,KY,Total Electric Power Industry,Hydroelectric Conventional,,,,1917470
2008,KY,Total Electric Power Industry,Natural Gas,,,,978692
2008,KY,Total Electric Power Industry,Other,,,,8697
2008,KY,Total Electric Power Industry,Other Biomass,,,,108880
2008,KY,Total Electric Power Industry,Other Gases,,,,3835
2008,KY,Total Electric Power Industry,Petroleum,,,,2874440
2008,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,350740
2008,LA,Total Electric Power Industry,Total,,,,92453141
2008,LA,Total Electric Power Industry,Coal,,,,24100042
2008,LA,Total Electric Power Industry,Hydroelectric Conventional,,,,1064373
2008,LA,Total Electric Power Industry,Natural Gas,,,,45344386
2008,LA,Total Electric Power Industry,Nuclear,,,,15370988
2008,LA,Total Electric Power Industry,Other,,,,457607
2008,LA,Total Electric Power Industry,Other Biomass,,,,70886
2008,LA,Total Electric Power Industry,Other Gases,,,,1101057
2008,LA,Total Electric Power Industry,Petroleum,,,,2305013
2008,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,2638789
2008,MA,Total Electric Power Industry,Total,,,,42505478
2008,MA,Total Electric Power Industry,Coal,,,,10628688
2008,MA,Total Electric Power Industry,Hydroelectric Conventional,,,,1155811
2008,MA,Total Electric Power Industry,Natural Gas,,,,21514434
2008,MA,Total Electric Power Industry,Nuclear,,,,5868639
2008,MA,Total Electric Power Industry,Other,,,,772928
2008,MA,Total Electric Power Industry,Other Biomass,,,,1129046
2008,MA,Total Electric Power Industry,Petroleum,,,,2107999
2008,MA,Total Electric Power Industry,Pumped Storage,,,,-798400
2008,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,80
2008,MA,Total Electric Power Industry,Wind,,,,3672
2008,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,122580
2008,MD,Total Electric Power Industry,Total,,,,47360953
2008,MD,Total Electric Power Industry,Coal,,,,27218239
2008,MD,Total Electric Power Industry,Hydroelectric Conventional,,,,1974078
2008,MD,Total Electric Power Industry,Natural Gas,,,,1848147
2008,MD,Total Electric Power Industry,Nuclear,,,,14678695
2008,MD,Total Electric Power Industry,Other,,,,285645
2008,MD,Total Electric Power Industry,Other Biomass,,,,414781
2008,MD,Total Electric Power Industry,Other Gases,,,,337823
2008,MD,Total Electric Power Industry,Petroleum,,,,405840
2008,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,197704
2008,ME,Total Electric Power Industry,Total,,,,17094919
2008,ME,Total Electric Power Industry,Coal,,,,351799
2008,ME,Total Electric Power Industry,Hydroelectric Conventional,,,,4457405
2008,ME,Total Electric Power Industry,Natural Gas,,,,7379615
2008,ME,Total Electric Power Industry,Other,,,,315131
2008,ME,Total Electric Power Industry,Other Biomass,,,,257795
2008,ME,Total Electric Power Industry,Petroleum,,,,532985
2008,ME,Total Electric Power Industry,Wind,,,,131621
2008,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,3668569
2008,MI,Total Electric Power Industry,Total,,,,114989806
2008,MI,Total Electric Power Industry,Coal,,,,69855436
2008,MI,Total Electric Power Industry,Hydroelectric Conventional,,,,1364378
2008,MI,Total Electric Power Industry,Natural Gas,,,,9602037
2008,MI,Total Electric Power Industry,Nuclear,,,,31484428
2008,MI,Total Electric Power Industry,Other,,,,285942
2008,MI,Total Electric Power Industry,Other Biomass,,,,739537
2008,MI,Total Electric Power Industry,Other Gases,,,,264407
2008,MI,Total Electric Power Industry,Petroleum,,,,457538
2008,MI,Total Electric Power Industry,Pumped Storage,,,,-915502
2008,MI,Total Electric Power Industry,Wind,,,,141182
2008,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1710423
2008,MN,Total Electric Power Industry,Total,,,,54763360
2008,MN,Total Electric Power Industry,Coal,,,,31755253
2008,MN,Total Electric Power Industry,Hydroelectric Conventional,,,,727061
2008,MN,Total Electric Power Industry,Natural Gas,,,,2865846
2008,MN,Total Electric Power Industry,Nuclear,,,,12996838
2008,MN,Total Electric Power Industry,Other,,,,309342
2008,MN,Total Electric Power Industry,Other Biomass,,,,771042
2008,MN,Total Electric Power Industry,Other Gases,,,,26520
2008,MN,Total Electric Power Industry,Petroleum,,,,231617
2008,MN,Total Electric Power Industry,Wind,,,,4354620
2008,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,725220
2008,MO,Total Electric Power Industry,Total,,,,91028795
2008,MO,Total Electric Power Industry,Coal,,,,73531660
2008,MO,Total Electric Power Industry,Hydroelectric Conventional,,,,2046773
2008,MO,Total Electric Power Industry,Natural Gas,,,,5196137
2008,MO,Total Electric Power Industry,Nuclear,,,,9378629
2008,MO,Total Electric Power Industry,Other,,,,24208
2008,MO,Total Electric Power Industry,Other Biomass,,,,41100
2008,MO,Total Electric Power Industry,Other Gases,,,,2587
2008,MO,Total Electric Power Industry,Petroleum,,,,57421
2008,MO,Total Electric Power Industry,Pumped Storage,,,,545355
2008,MO,Total Electric Power Industry,Wind,,,,203313
2008,MO,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1613
2008,MS,Total Electric Power Industry,Total,,,,48205711
2008,MS,Total Electric Power Industry,Coal,,,,16683402
2008,MS,Total Electric Power Industry,Natural Gas,,,,20607427
2008,MS,Total Electric Power Industry,Nuclear,,,,9396790
2008,MS,Total Electric Power Industry,Other,,,,10040
2008,MS,Total Electric Power Industry,Other Biomass,,,,5051
2008,MS,Total Electric Power Industry,Other Gases,,,,40445
2008,MS,Total Electric Power Industry,Petroleum,,,,76281
2008,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1386275
2008,MT,Total Electric Power Industry,Total,,,,29637137
2008,MT,Total Electric Power Industry,Coal,,,,18331532
2008,MT,Total Electric Power Industry,Hydroelectric Conventional,,,,9999557
2008,MT,Total Electric Power Industry,Natural Gas,,,,65659
2008,MT,Total Electric Power Industry,Other,,,,111371
2008,MT,Total Electric Power Industry,Other Gases,,,,5772
2008,MT,Total Electric Power Industry,Petroleum,,,,419150
2008,MT,Total Electric Power Industry,Wind,,,,593138
2008,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,110958
2008,NC,Total Electric Power Industry,Total,,,,125239063
2008,NC,Total Electric Power Industry,Coal,,,,75814787
2008,NC,Total Electric Power Industry,Hydroelectric Conventional,,,,3033642
2008,NC,Total Electric Power Industry,Natural Gas,,,,4177342
2008,NC,Total Electric Power Industry,Nuclear,,,,39776280
2008,NC,Total Electric Power Industry,Other,,,,315642
2008,NC,Total Electric Power Industry,Other Biomass,,,,120482
2008,NC,Total Electric Power Industry,Other Gases,,,,0
2008,NC,Total Electric Power Industry,Petroleum,,,,320221
2008,NC,Total Electric Power Industry,Pumped Storage,,,,-121064
2008,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,1801
2008,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1799930
2008,ND,Total Electric Power Industry,Total,,,,32734579
2008,ND,Total Electric Power Industry,Coal,,,,29672230
2008,ND,Total Electric Power Industry,Hydroelectric Conventional,,,,1252790
2008,ND,Total Electric Power Industry,Natural Gas,,,,-51
2008,ND,Total Electric Power Industry,Other,,,,54133
2008,ND,Total Electric Power Industry,Other Biomass,,,,12927
2008,ND,Total Electric Power Industry,Other Gases,,,,0
2008,ND,Total Electric Power Industry,Petroleum,,,,49092
2008,ND,Total Electric Power Industry,Wind,,,,1693458
2008,NE,Total Electric Power Industry,Total,,,,32373522
2008,NE,Total Electric Power Industry,Coal,,,,21479773
2008,NE,Total Electric Power Industry,Hydroelectric Conventional,,,,346456
2008,NE,Total Electric Power Industry,Natural Gas,,,,758487
2008,NE,Total Electric Power Industry,Nuclear,,,,9479039
2008,NE,Total Electric Power Industry,Other Biomass,,,,60929
2008,NE,Total Electric Power Industry,Other Gases,,,,0
2008,NE,Total Electric Power Industry,Petroleum,,,,34655
2008,NE,Total Electric Power Industry,Wind,,,,214184
2008,NH,Total Electric Power Industry,Total,,,,22876992
2008,NH,Total Electric Power Industry,Coal,,,,3450770
2008,NH,Total Electric Power Industry,Hydroelectric Conventional,,,,1633224
2008,NH,Total Electric Power Industry,Natural Gas,,,,7073351
2008,NH,Total Electric Power Industry,Nuclear,,,,9350314
2008,NH,Total Electric Power Industry,Other,,,,58068
2008,NH,Total Electric Power Industry,Other Biomass,,,,155025
2008,NH,Total Electric Power Industry,Petroleum,,,,136281
2008,NH,Total Electric Power Industry,Wind,,,,10319
2008,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1009640
2008,NJ,Total Electric Power Industry,Total,,,,63674789
2008,NJ,Total Electric Power Industry,Coal,,,,9028491
2008,NJ,Total Electric Power Industry,Hydroelectric Conventional,,,,25773
2008,NJ,Total Electric Power Industry,Natural Gas,,,,20751755
2008,NJ,Total Electric Power Industry,Nuclear,,,,32194798
2008,NJ,Total Electric Power Industry,Other,,,,559390
2008,NJ,Total Electric Power Industry,Other Biomass,,,,881736
2008,NJ,Total Electric Power Industry,Other Gases,,,,158826
2008,NJ,Total Electric Power Industry,Petroleum,,,,325312
2008,NJ,Total Electric Power Industry,Pumped Storage,,,,-274845
2008,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,2669
2008,NJ,Total Electric Power Industry,Wind,,,,20885
2008,NM,Total Electric Power Industry,Total,,,,37009837
2008,NM,Total Electric Power Industry,Coal,,,,27014233
2008,NM,Total Electric Power Industry,Hydroelectric Conventional,,,,312288
2008,NM,Total Electric Power Industry,Natural Gas,,,,7966007
2008,NM,Total Electric Power Industry,Other,,,,3049
2008,NM,Total Electric Power Industry,Other Biomass,,,,18885
2008,NM,Total Electric Power Industry,Petroleum,,,,52589
2008,NM,Total Electric Power Industry,Wind,,,,1642787
2008,NV,Total Electric Power Industry,Total,,,,35089974
2008,NV,Total Electric Power Industry,Coal,,,,7812352
2008,NV,Total Electric Power Industry,Geothermal,,,,1382820
2008,NV,Total Electric Power Industry,Hydroelectric Conventional,,,,1750620
2008,NV,Total Electric Power Industry,Natural Gas,,,,23971911
2008,NV,Total Electric Power Industry,Other Gases,,,,1987
2008,NV,Total Electric Power Industry,Petroleum,,,,14270
2008,NV,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,156013
2008,NY,Total Electric Power Industry,Total,,,,140322100
2008,NY,Total Electric Power Industry,Coal,,,,19154125
2008,NY,Total Electric Power Industry,Hydroelectric Conventional,,,,26723131
2008,NY,Total Electric Power Industry,Natural Gas,,,,43856460
2008,NY,Total Electric Power Industry,Nuclear,,,,43209171
2008,NY,Total Electric Power Industry,Other,,,,987366
2008,NY,Total Electric Power Industry,Other Biomass,,,,1512860
2008,NY,Total Electric Power Industry,Petroleum,,,,3745328
2008,NY,Total Electric Power Industry,Pumped Storage,,,,-672139
2008,NY,Total Electric Power Industry,Wind,,,,1250700
2008,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,555097
2008,OH,Total Electric Power Industry,Total,,,,153412251
2008,OH,Total Electric Power Industry,Coal,,,,130694310
2008,OH,Total Electric Power Industry,Hydroelectric Conventional,,,,386435
2008,OH,Total Electric Power Industry,Natural Gas,,,,2484391
2008,OH,Total Electric Power Industry,Nuclear,,,,17513878
2008,OH,Total Electric Power Industry,Other,,,,11000
2008,OH,Total Electric Power Industry,Other Biomass,,,,190175
2008,OH,Total Electric Power Industry,Other Gases,,,,260924
2008,OH,Total Electric Power Industry,Petroleum,,,,1437938
2008,OH,Total Electric Power Industry,Wind,,,,15084
2008,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,418117
2008,OK,Total Electric Power Industry,Total,,,,76328908
2008,OK,Total Electric Power Industry,Coal,,,,36314917
2008,OK,Total Electric Power Industry,Hydroelectric Conventional,,,,3811273
2008,OK,Total Electric Power Industry,Natural Gas,,,,33774167
2008,OK,Total Electric Power Industry,Other,,,,12691
2008,OK,Total Electric Power Industry,Other Biomass,,,,169618
2008,OK,Total Electric Power Industry,Other Gases,,,,10219
2008,OK,Total Electric Power Industry,Petroleum,,,,22536
2008,OK,Total Electric Power Industry,Pumped Storage,,,,-167598
2008,OK,Total Electric Power Industry,Wind,,,,2358080
2008,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,23006
2008,OR,Total Electric Power Industry,Total,,,,58718438
2008,OR,Total Electric Power Industry,Coal,,,,4044319
2008,OR,Total Electric Power Industry,Hydroelectric Conventional,,,,33805024
2008,OR,Total Electric Power Industry,Natural Gas,,,,17387162
2008,OR,Total Electric Power Industry,Other,,,,44042
2008,OR,Total Electric Power Industry,Other Biomass,,,,130747
2008,OR,Total Electric Power Industry,Other Gases,,,,0
2008,OR,Total Electric Power Industry,Petroleum,,,,14793
2008,OR,Total Electric Power Industry,Wind,,,,2575234
2008,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,717117
2008,PA,Total Electric Power Industry,Total,,,,222350925
2008,PA,Total Electric Power Industry,Coal,,,,117583412
2008,PA,Total Electric Power Industry,Hydroelectric Conventional,,,,2548858
2008,PA,Total Electric Power Industry,Natural Gas,,,,18730607
2008,PA,Total Electric Power Industry,Nuclear,,,,78658093
2008,PA,Total Electric Power Industry,Other,,,,832354
2008,PA,Total Electric Power Industry,Other Biomass,,,,1416201
2008,PA,Total Electric Power Industry,Other Gases,,,,609664
2008,PA,Total Electric Power Industry,Petroleum,,,,937924
2008,PA,Total Electric Power Industry,Pumped Storage,,,,-353762
2008,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,175
2008,PA,Total Electric Power Industry,Wind,,,,729425
2008,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,657976
2008,RI,Total Electric Power Industry,Total,,,,7387266
2008,RI,Total Electric Power Industry,Hydroelectric Conventional,,,,4977
2008,RI,Total Electric Power Industry,Natural Gas,,,,7197548
2008,RI,Total Electric Power Industry,Other Biomass,,,,158407
2008,RI,Total Electric Power Industry,Petroleum,,,,26334
2008,SC,Total Electric Power Industry,Total,,,,100978005
2008,SC,Total Electric Power Industry,Coal,,,,41539695
2008,SC,Total Electric Power Industry,Hydroelectric Conventional,,,,1123115
2008,SC,Total Electric Power Industry,Natural Gas,,,,5728988
2008,SC,Total Electric Power Industry,Nuclear,,,,51762950
2008,SC,Total Electric Power Industry,Other,,,,93529
2008,SC,Total Electric Power Industry,Other Biomass,,,,119759
2008,SC,Total Electric Power Industry,Other Gases,,,,0
2008,SC,Total Electric Power Industry,Petroleum,,,,180467
2008,SC,Total Electric Power Industry,Pumped Storage,,,,-1266564
2008,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1696067
2008,SD,Total Electric Power Industry,Total,,,,7082672
2008,SD,Total Electric Power Industry,Coal,,,,3660482
2008,SD,Total Electric Power Industry,Hydroelectric Conventional,,,,2993107
2008,SD,Total Electric Power Industry,Natural Gas,,,,228569
2008,SD,Total Electric Power Industry,Other,,,,30538
2008,SD,Total Electric Power Industry,Other Biomass,,,,1665
2008,SD,Total Electric Power Industry,Petroleum,,,,23175
2008,SD,Total Electric Power Industry,Wind,,,,145136
2008,TN,Total Electric Power Industry,Total,,,,90663312
2008,TN,Total Electric Power Industry,Coal,,,,57058129
2008,TN,Total Electric Power Industry,Hydroelectric Conventional,,,,5646073
2008,TN,Total Electric Power Industry,Natural Gas,,,,467230
2008,TN,Total Electric Power Industry,Nuclear,,,,27029617
2008,TN,Total Electric Power Industry,Other,,,,7917
2008,TN,Total Electric Power Industry,Other Biomass,,,,35900
2008,TN,Total Electric Power Industry,Other Gases,,,,12030
2008,TN,Total Electric Power Industry,Petroleum,,,,215684
2008,TN,Total Electric Power Industry,Pumped Storage,,,,-738679
2008,TN,Total Electric Power Industry,Wind,,,,50117
2008,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,879293
2008,TX,Total Electric Power Industry,Total,,,,404787781
2008,TX,Total Electric Power Industry,Coal,,,,147131841
2008,TX,Total Electric Power Industry,Hydroelectric Conventional,,,,1039467
2008,TX,Total Electric Power Industry,Natural Gas,,,,193247078
2008,TX,Total Electric Power Industry,Nuclear,,,,40727370
2008,TX,Total Electric Power Industry,Other,,,,568905
2008,TX,Total Electric Power Industry,Other Biomass,,,,438473
2008,TX,Total Electric Power Industry,Other Gases,,,,3400506
2008,TX,Total Electric Power Industry,Petroleum,,,,1033520
2008,TX,Total Electric Power Industry,Wind,,,,16225022
2008,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,975599
2008,US,Total Electric Power Industry,Total,,,,4119387760
2008,US,Total Electric Power Industry,Coal,,,,1985801247
2008,US,Total Electric Power Industry,Geothermal,,,,14839977
2008,US,Total Electric Power Industry,Hydroelectric Conventional,,,,254831385
2008,US,Total Electric Power Industry,Natural Gas,,,,882980599
2008,US,Total Electric Power Industry,Nuclear,,,,806208435
2008,US,Total Electric Power Industry,Other,,,,11803665
2008,US,Total Electric Power Industry,Other Biomass,,,,17733759
2008,US,Total Electric Power Industry,Other Gases,,,,11706876
2008,US,Total Electric Power Industry,Petroleum,,,,46242612
2008,US,Total Electric Power Industry,Pumped Storage,,,,-6288062
2008,US,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,864315
2008,US,Total Electric Power Industry,Wind,,,,55363100
2008,US,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,37299853
2008,UT,Total Electric Power Industry,Total,,,,46578763
2008,UT,Total Electric Power Industry,Coal,,,,38020367
2008,UT,Total Electric Power Industry,Geothermal,,,,254277
2008,UT,Total Electric Power Industry,Hydroelectric Conventional,,,,668084
2008,UT,Total Electric Power Industry,Natural Gas,,,,7366307
2008,UT,Total Electric Power Industry,Other,,,,142743
2008,UT,Total Electric Power Industry,Other Biomass,,,,23685
2008,UT,Total Electric Power Industry,Other Gases,,,,35788
2008,UT,Total Electric Power Industry,Petroleum,,,,43612
2008,UT,Total Electric Power Industry,Wind,,,,23900
2008,VA,Total Electric Power Industry,Total,,,,72678531
2008,VA,Total Electric Power Industry,Coal,,,,31776356
2008,VA,Total Electric Power Industry,Hydroelectric Conventional,,,,1010993
2008,VA,Total Electric Power Industry,Natural Gas,,,,9315083
2008,VA,Total Electric Power Industry,Nuclear,,,,27930764
2008,VA,Total Electric Power Industry,Other,,,,434205
2008,VA,Total Electric Power Industry,Other Biomass,,,,782172
2008,VA,Total Electric Power Industry,Petroleum,,,,1150360
2008,VA,Total Electric Power Industry,Pumped Storage,,,,-1637688
2008,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1916288
2008,VT,Total Electric Power Industry,Total,,,,6820216
2008,VT,Total Electric Power Industry,Hydroelectric Conventional,,,,1492904
2008,VT,Total Electric Power Industry,Natural Gas,,,,2655
2008,VT,Total Electric Power Industry,Nuclear,,,,4895053
2008,VT,Total Electric Power Industry,Other Biomass,,,,0
2008,VT,Total Electric Power Industry,Petroleum,,,,4266
2008,VT,Total Electric Power Industry,Wind,,,,10235
2008,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,415103
2008,WA,Total Electric Power Industry,Total,,,,110828451
2008,WA,Total Electric Power Industry,Coal,,,,8761644
2008,WA,Total Electric Power Industry,Hydroelectric Conventional,,,,77636758
2008,WA,Total Electric Power Industry,Natural Gas,,,,9809354
2008,WA,Total Electric Power Industry,Nuclear,,,,9269639
2008,WA,Total Electric Power Industry,Other,,,,56377
2008,WA,Total Electric Power Industry,Other Biomass,,,,167881
2008,WA,Total Electric Power Industry,Other Gases,,,,272339
2008,WA,Total Electric Power Industry,Petroleum,,,,35189
2008,WA,Total Electric Power Industry,Pumped Storage,,,,48713
2008,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,0
2008,WA,Total Electric Power Industry,Wind,,,,3657484
2008,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1113073
2008,WI,Total Electric Power Industry,Total,,,,63479555
2008,WI,Total Electric Power Industry,Coal,,,,41705860
2008,WI,Total Electric Power Industry,Hydroelectric Conventional,,,,1616142
2008,WI,Total Electric Power Industry,Natural Gas,,,,5243589
2008,WI,Total Electric Power Industry,Nuclear,,,,12154510
2008,WI,Total Electric Power Industry,Other,,,,74358
2008,WI,Total Electric Power Industry,Other Biomass,,,,491754
2008,WI,Total Electric Power Industry,Petroleum,,,,931160
2008,WI,Total Electric Power Industry,Wind,,,,487141
2008,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,775040
2008,WV,Total Electric Power Industry,Total,,,,91123097
2008,WV,Total Electric Power Industry,Coal,,,,89113480
2008,WV,Total Electric Power Industry,Hydroelectric Conventional,,,,1248037
2008,WV,Total Electric Power Industry,Natural Gas,,,,180410
2008,WV,Total Electric Power Industry,Other,,,,2199
2008,WV,Total Electric Power Industry,Other Biomass,,,,0
2008,WV,Total Electric Power Industry,Other Gases,,,,50251
2008,WV,Total Electric Power Industry,Petroleum,,,,137199
2008,WV,Total Electric Power Industry,Wind,,,,391910
2008,WV,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,-390
2008,WY,Total Electric Power Industry,Total,,,,46500448
2008,WY,Total Electric Power Industry,Coal,,,,43807903
2008,WY,Total Electric Power Industry,Hydroelectric Conventional,,,,835275
2008,WY,Total Electric Power Industry,Natural Gas,,,,494679
2008,WY,Total Electric Power Industry,Other,,,,67377
2008,WY,Total Electric Power Industry,Other Gases,,,,288645
2008,WY,Total Electric Power Industry,Petroleum,,,,44027
2008,WY,Total Electric Power Industry,Wind,,,,962542
2009,AK,Total Electric Power Industry,Total,,,,6702159
2009,AK,Total Electric Power Industry,Coal,,,,630592
2009,AK,Total Electric Power Industry,Hydroelectric Conventional,,,,1323744
2009,AK,Total Electric Power Industry,Natural Gas,,,,3577403
2009,AK,Total Electric Power Industry,Other,,,,0
2009,AK,Total Electric Power Industry,Other Biomass,,,,6511
2009,AK,Total Electric Power Industry,Petroleum,,,,1156882
2009,AK,Total Electric Power Industry,Wind,,,,7027
2009,AL,Total Electric Power Industry,Total,,,,143255556
2009,AL,Total Electric Power Industry,Coal,,,,55608724
2009,AL,Total Electric Power Industry,Hydroelectric Conventional,,,,12535373
2009,AL,Total Electric Power Industry,Natural Gas,,,,31617083
2009,AL,Total Electric Power Industry,Nuclear,,,,39716204
2009,AL,Total Electric Power Industry,Other,,,,374314
2009,AL,Total Electric Power Industry,Other Biomass,,,,14482
2009,AL,Total Electric Power Industry,Other Gases,,,,134728
2009,AL,Total Electric Power Industry,Petroleum,,,,219274
2009,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,3035375
2009,AR,Total Electric Power Industry,Total,,,,57457739
2009,AR,Total Electric Power Industry,Coal,,,,25075250
2009,AR,Total Electric Power Industry,Hydroelectric Conventional,,,,4192706
2009,AR,Total Electric Power Industry,Natural Gas,,,,11221413
2009,AR,Total Electric Power Industry,Nuclear,,,,15169966
2009,AR,Total Electric Power Industry,Other,,,,24019
2009,AR,Total Electric Power Industry,Other Biomass,,,,57050
2009,AR,Total Electric Power Industry,Petroleum,,,,88470
2009,AR,Total Electric Power Industry,Pumped Storage,,,,100365
2009,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1528501
2009,AZ,Total Electric Power Industry,Total,,,,111971250
2009,AZ,Total Electric Power Industry,Coal,,,,39706817
2009,AZ,Total Electric Power Industry,Hydroelectric Conventional,,,,6427345
2009,AZ,Total Electric Power Industry,Natural Gas,,,,34739170
2009,AZ,Total Electric Power Industry,Nuclear,,,,30661851
2009,AZ,Total Electric Power Industry,Other,,,,1567
2009,AZ,Total Electric Power Industry,Other Biomass,,,,21990
2009,AZ,Total Electric Power Industry,Petroleum,,,,62699
2009,AZ,Total Electric Power Industry,Pumped Storage,,,,169480
2009,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,14145
2009,AZ,Total Electric Power Industry,Wind,,,,29545
2009,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,136641
2009,CA,Total Electric Power Industry,Total,,,,204776132
2009,CA,Total Electric Power Industry,Coal,,,,2049947
2009,CA,Total Electric Power Industry,Geothermal,,,,12852783
2009,CA,Total Electric Power Industry,Hydroelectric Conventional,,,,27888036
2009,CA,Total Electric Power Industry,Natural Gas,,,,113463455
2009,CA,Total Electric Power Industry,Nuclear,,,,31763804
2009,CA,Total Electric Power Industry,Other,,,,752687
2009,CA,Total Electric Power Industry,Other Biomass,,,,2467660
2009,CA,Total Electric Power Industry,Other Gases,,,,1622844
2009,CA,Total Electric Power Industry,Petroleum,,,,1542848
2009,CA,Total Electric Power Industry,Pumped Storage,,,,152849
2009,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,647390
2009,CA,Total Electric Power Industry,Wind,,,,5839813
2009,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,3732016
2009,CO,Total Electric Power Industry,Total,,,,50565952
2009,CO,Total Electric Power Industry,Coal,,,,31636023
