state,description,emission,year
Mississippi,FUEL COMB. OTHER,1.346447436,2010
Mississippi,FUEL COMB. OTHER,1.097001212,2010
Mississippi,FUEL COMB. OTHER,1.119009856,2010
Mississippi,FUEL COMB. OTHER,2.520117099,2010
Mississippi,FUEL COMB. OTHER,0.290285153,2010
Mississippi,FUEL COMB. OTHER,8.125193946,2010
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,1.358596667,2010
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,7.285323333,2010
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,1.291394367,2010
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,0.376738821,2010
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,0.505008821,2010
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,2.013573333,2010
Mississippi,CHEMICAL & ALLIED PRODUCT MFG,0.512642973,2010
Mississippi,METALS PROCESSING,0.38959,2010
Mississippi,METALS PROCESSING,0.137013333,2010
Mississippi,METALS PROCESSING,0.142226667,2010
Mississippi,METALS PROCESSING,1.52765,2010
Mississippi,METALS PROCESSING,0.506096178,2010
Mississippi,METALS PROCESSING,0,2010
Mississippi,METALS PROCESSING,0.495832537,2010
Mississippi,PETROLEUM & RELATED INDUSTRIES,0.024846667,2010
Mississippi,PETROLEUM & RELATED INDUSTRIES,2.506858574,2010
Mississippi,PETROLEUM & RELATED INDUSTRIES,0.240912034,2010
Mississippi,PETROLEUM & RELATED INDUSTRIES,0.193707628,2010
Mississippi,PETROLEUM & RELATED INDUSTRIES,6.327113593,2010
Mississippi,PETROLEUM & RELATED INDUSTRIES,22.33141545,2010
Mississippi,PETROLEUM & RELATED INDUSTRIES,3.447691407,2010
Mississippi,OTHER INDUSTRIAL PROCESSES,1.7199245,2010
Mississippi,OTHER INDUSTRIAL PROCESSES,11.06524159,2010
Mississippi,OTHER INDUSTRIAL PROCESSES,4.945566801,2010
Mississippi,OTHER INDUSTRIAL PROCESSES,3.77963,2010
Mississippi,OTHER INDUSTRIAL PROCESSES,4.858979406,2010
Mississippi,OTHER INDUSTRIAL PROCESSES,0.461341333,2010
Mississippi,OTHER INDUSTRIAL PROCESSES,7.91700381,2010
Mississippi,SOLVENT UTILIZATION,0.1754456,2010
Mississippi,SOLVENT UTILIZATION,36.35809217,2010
Mississippi,SOLVENT UTILIZATION,0.03236,2010
Mississippi,SOLVENT UTILIZATION,0.1649312,2010
Mississippi,SOLVENT UTILIZATION,0.040063333,2010
Mississippi,SOLVENT UTILIZATION,3.33333E-06,2010
Mississippi,SOLVENT UTILIZATION,0.000243333,2010
Mississippi,STORAGE & TRANSPORT,30.23380121,2010
Mississippi,STORAGE & TRANSPORT,0.249723333,2010
Mississippi,STORAGE & TRANSPORT,0.048283333,2010
Mississippi,STORAGE & TRANSPORT,0.119363175,2010
Mississippi,STORAGE & TRANSPORT,0.069400869,2010
Mississippi,STORAGE & TRANSPORT,0.02831,2010
Mississippi,STORAGE & TRANSPORT,0,2010
Mississippi,WASTE DISPOSAL & RECYCLING,0.780106608,2010
Mississippi,WASTE DISPOSAL & RECYCLING,1.833037662,2010
Mississippi,WASTE DISPOSAL & RECYCLING,7.470891614,2010
Mississippi,WASTE DISPOSAL & RECYCLING,6.050020941,2010
Mississippi,WASTE DISPOSAL & RECYCLING,0.090745169,2010
Mississippi,WASTE DISPOSAL & RECYCLING,50.98440729,2010
Mississippi,WASTE DISPOSAL & RECYCLING,4.220800792,2010
Mississippi,HIGHWAY VEHICLES,2.930243728,2010
Mississippi,HIGHWAY VEHICLES,38.34550795,2010
Mississippi,HIGHWAY VEHICLES,2.067289153,2010
Mississippi,HIGHWAY VEHICLES,77.00443344,2010
Mississippi,HIGHWAY VEHICLES,1.586732232,2010
Mississippi,HIGHWAY VEHICLES,366.4149818,2010
Mississippi,HIGHWAY VEHICLES,0.455659673,2010
Mississippi,OFF-HIGHWAY,2.959986048,2010
Mississippi,OFF-HIGHWAY,31.4982518,2010
Mississippi,OFF-HIGHWAY,2.729600181,2010
Mississippi,OFF-HIGHWAY,46.23493586,2010
Mississippi,OFF-HIGHWAY,0.03479197,2010
Mississippi,OFF-HIGHWAY,159.2660758,2010
Mississippi,OFF-HIGHWAY,1.762729471,2010
Mississippi,MISCELLANEOUS,39.46235297,2010
Mississippi,MISCELLANEOUS,3.248790451,2010
Mississippi,MISCELLANEOUS,0.775353794,2010
Mississippi,MISCELLANEOUS,75.30950431,2010
Mississippi,MISCELLANEOUS,597.6934713,2010
Mississippi,MISCELLANEOUS,56.67300349,2010
Mississippi,MISCELLANEOUS,1.877413371,2010
Mississippi,WILDFIRES,0.090759531,2010
Mississippi,WILDFIRES,0.111948952,2010
Mississippi,WILDFIRES,0.591208641,2010
Mississippi,WILDFIRES,5.485970363,2010
Mississippi,WILDFIRES,0.501024439,2010
Mississippi,WILDFIRES,0.052569712,2010
Mississippi,WILDFIRES,1.30466613,2010
Mississippi,PRESCRIBED FIRES,2.915505555,2010
Mississippi,PRESCRIBED FIRES,33.90739659,2010
Mississippi,PRESCRIBED FIRES,28.73508754,2010
Mississippi,PRESCRIBED FIRES,318.2779232,2010
Mississippi,PRESCRIBED FIRES,75.5697587,2010
Mississippi,PRESCRIBED FIRES,5.257029649,2010
Mississippi,PRESCRIBED FIRES,6.055315748,2010
Missouri,FUEL COMB. ELEC. UTIL.,0.244996831,2010
Missouri,FUEL COMB. ELEC. UTIL.,27.48304367,2010
Missouri,FUEL COMB. ELEC. UTIL.,76.30764563,2010
Missouri,FUEL COMB. ELEC. UTIL.,9.238573324,2010
Missouri,FUEL COMB. ELEC. UTIL.,6.35469498,2010
Missouri,FUEL COMB. ELEC. UTIL.,235.5935729,2010
Missouri,FUEL COMB. ELEC. UTIL.,1.595115853,2010
Missouri,FUEL COMB. INDUSTRIAL,1.520745715,2010
Missouri,FUEL COMB. INDUSTRIAL,28.4088691,2010
Missouri,FUEL COMB. INDUSTRIAL,0.137829934,2010
Missouri,FUEL COMB. INDUSTRIAL,1.214799864,2010
Missouri,FUEL COMB. INDUSTRIAL,6.151229673,2010
Missouri,FUEL COMB. INDUSTRIAL,16.22902238,2010
Missouri,FUEL COMB. INDUSTRIAL,0.540160771,2010
Missouri,FUEL COMB. OTHER,10.74786557,2010
Missouri,FUEL COMB. OTHER,11.69601002,2010
Missouri,FUEL COMB. OTHER,13.07827878,2010
Missouri,FUEL COMB. OTHER,11.13727565,2010
Missouri,FUEL COMB. OTHER,78.24962203,2010
Missouri,FUEL COMB. OTHER,1.721066962,2010
Missouri,FUEL COMB. OTHER,11.04254281,2010
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.032684733,2010
Missouri,CHEMICAL & ALLIED PRODUCT MFG,1.171890067,2010
Missouri,CHEMICAL & ALLIED PRODUCT MFG,1.369575433,2010
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.331341952,2010
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.430254,2010
Missouri,CHEMICAL & ALLIED PRODUCT MFG,1.9833878,2010
Missouri,CHEMICAL & ALLIED PRODUCT MFG,0.151262333,2010
Missouri,METALS PROCESSING,0.74778741,2010
Missouri,METALS PROCESSING,0.075162333,2010
Missouri,METALS PROCESSING,0,2010
Missouri,METALS PROCESSING,46.27668877,2010
Missouri,METALS PROCESSING,0.859104633,2010
Missouri,METALS PROCESSING,0.475338077,2010
Missouri,METALS PROCESSING,30.04645383,2010
Missouri,PETROLEUM & RELATED INDUSTRIES,0.187165275,2010
Missouri,PETROLEUM & RELATED INDUSTRIES,0.213830379,2010
Missouri,PETROLEUM & RELATED INDUSTRIES,0.078968819,2010
Missouri,PETROLEUM & RELATED INDUSTRIES,0.112827816,2010
Missouri,PETROLEUM & RELATED INDUSTRIES,0.255514113,2010
Missouri,PETROLEUM & RELATED INDUSTRIES,0.565417123,2010
Missouri,PETROLEUM & RELATED INDUSTRIES,0.000463333,2010
Missouri,OTHER INDUSTRIAL PROCESSES,4.144139764,2010
Missouri,OTHER INDUSTRIAL PROCESSES,3.833164537,2010
Missouri,OTHER INDUSTRIAL PROCESSES,9.2552527,2010
Missouri,OTHER INDUSTRIAL PROCESSES,9.606276172,2010
Missouri,OTHER INDUSTRIAL PROCESSES,14.68852627,2010
Missouri,OTHER INDUSTRIAL PROCESSES,0.144998567,2010
Missouri,OTHER INDUSTRIAL PROCESSES,24.1214893,2010
Missouri,SOLVENT UTILIZATION,70.20015609,2010
Missouri,SOLVENT UTILIZATION,1.15667E-05,2010
Missouri,SOLVENT UTILIZATION,0.0018628,2010
Missouri,SOLVENT UTILIZATION,0.1062486,2010
Missouri,SOLVENT UTILIZATION,0.0032625,2010
Missouri,SOLVENT UTILIZATION,0.003802167,2010
Missouri,SOLVENT UTILIZATION,0.096041342,2010
Missouri,STORAGE & TRANSPORT,0.628251139,2010
Missouri,STORAGE & TRANSPORT,0,2010
Missouri,STORAGE & TRANSPORT,0.090013733,2010
Missouri,STORAGE & TRANSPORT,1.304268233,2010
Missouri,STORAGE & TRANSPORT,0.013152633,2010
Missouri,STORAGE & TRANSPORT,32.54917805,2010
Missouri,STORAGE & TRANSPORT,0.1055727,2010
Missouri,WASTE DISPOSAL & RECYCLING,1.215272681,2010
Missouri,WASTE DISPOSAL & RECYCLING,4.089878741,2010
Missouri,WASTE DISPOSAL & RECYCLING,24.4657423,2010
Missouri,WASTE DISPOSAL & RECYCLING,2.109955153,2010
Missouri,WASTE DISPOSAL & RECYCLING,4.791137322,2010
Missouri,WASTE DISPOSAL & RECYCLING,1.216918001,2010
Missouri,WASTE DISPOSAL & RECYCLING,0.134345262,2010
Missouri,HIGHWAY VEHICLES,75.21316079,2010
Missouri,HIGHWAY VEHICLES,1.432832969,2010
Missouri,HIGHWAY VEHICLES,6.941474722,2010
Missouri,HIGHWAY VEHICLES,8.952049808,2010
Missouri,HIGHWAY VEHICLES,185.3414245,2010
Missouri,HIGHWAY VEHICLES,2.903697773,2010
Missouri,HIGHWAY VEHICLES,755.2242914,2010
Missouri,OFF-HIGHWAY,50.13707908,2010
Missouri,OFF-HIGHWAY,1.84259345,2010
Missouri,OFF-HIGHWAY,5.716713634,2010
Missouri,OFF-HIGHWAY,6.082772371,2010
Missouri,OFF-HIGHWAY,93.40348206,2010
Missouri,OFF-HIGHWAY,338.1754466,2010
Missouri,OFF-HIGHWAY,0.072587037,2010
Missouri,MISCELLANEOUS,8.600133603,2010
Missouri,MISCELLANEOUS,0.781470071,2010
Missouri,MISCELLANEOUS,0.057232042,2010
Missouri,MISCELLANEOUS,104.899321,2010
Missouri,MISCELLANEOUS,798.7439368,2010
Missouri,MISCELLANEOUS,0.400595121,2010
Missouri,MISCELLANEOUS,123.1454811,2010
Missouri,WILDFIRES,0.136489337,2010
Missouri,WILDFIRES,1.43207133,2010
Missouri,WILDFIRES,1.2136185,2010
Missouri,WILDFIRES,0.090644587,2010
Missouri,WILDFIRES,14.6317619,2010
Missouri,WILDFIRES,3.43445109,2010
Missouri,WILDFIRES,0.238918363,2010
Missouri,PRESCRIBED FIRES,5.48902473,2010
Missouri,PRESCRIBED FIRES,3.171962982,2010
Missouri,PRESCRIBED FIRES,44.91061314,2010
Missouri,PRESCRIBED FIRES,7.321454272,2010
Missouri,PRESCRIBED FIRES,446.8067822,2010
Missouri,PRESCRIBED FIRES,105.2459284,2010
Missouri,PRESCRIBED FIRES,38.05983859,2010
Montana,FUEL COMB. ELEC. UTIL.,21.4537348,2010
Montana,FUEL COMB. ELEC. UTIL.,0.380616833,2010
Montana,FUEL COMB. ELEC. UTIL.,19.06350443,2010
Montana,FUEL COMB. ELEC. UTIL.,1.898500551,2010
Montana,FUEL COMB. ELEC. UTIL.,0.005878163,2010
Montana,FUEL COMB. ELEC. UTIL.,2.633463733,2010
Montana,FUEL COMB. ELEC. UTIL.,1.43643684,2010
Montana,FUEL COMB. INDUSTRIAL,3.882646822,2010
Montana,FUEL COMB. INDUSTRIAL,0.906322926,2010
Montana,FUEL COMB. INDUSTRIAL,0.592432727,2010
Montana,FUEL COMB. INDUSTRIAL,0.320141922,2010
Montana,FUEL COMB. INDUSTRIAL,0.354521489,2010
Montana,FUEL COMB. INDUSTRIAL,5.335527116,2010
Montana,FUEL COMB. INDUSTRIAL,0.013844122,2010
Montana,FUEL COMB. OTHER,1.956490487,2010
Montana,FUEL COMB. OTHER,12.33821856,2010
Montana,FUEL COMB. OTHER,0.306978128,2010
Montana,FUEL COMB. OTHER,2.99764887,2010
Montana,FUEL COMB. OTHER,1.687484288,2010
Montana,FUEL COMB. OTHER,0.420651215,2010
Montana,FUEL COMB. OTHER,1.649734847,2010
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.063283933,2010
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.006015933,2010
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.367038033,2010
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.048899967,2010
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.03758733,2010
Montana,CHEMICAL & ALLIED PRODUCT MFG,1.840450067,2010
Montana,CHEMICAL & ALLIED PRODUCT MFG,0.047682767,2010
Montana,METALS PROCESSING,0.0085897,2010
Montana,METALS PROCESSING,0.064741744,2010
Montana,METALS PROCESSING,4.88437,2010
Montana,METALS PROCESSING,0.0000748,2010
Montana,METALS PROCESSING,0.189997667,2010
Montana,METALS PROCESSING,0.014020567,2010
Montana,METALS PROCESSING,0,2010
Montana,PETROLEUM & RELATED INDUSTRIES,8.884333156,2010
Montana,PETROLEUM & RELATED INDUSTRIES,26.30378096,2010
Montana,PETROLEUM & RELATED INDUSTRIES,0.897197944,2010
Montana,PETROLEUM & RELATED INDUSTRIES,0.483864917,2010
Montana,PETROLEUM & RELATED INDUSTRIES,0.54095382,2010
Montana,PETROLEUM & RELATED INDUSTRIES,10.98713782,2010
Montana,PETROLEUM & RELATED INDUSTRIES,0.024505667,2010
Montana,OTHER INDUSTRIAL PROCESSES,0.016936867,2010
Montana,OTHER INDUSTRIAL PROCESSES,0.487990797,2010
Montana,OTHER INDUSTRIAL PROCESSES,0.951627967,2010
Montana,OTHER INDUSTRIAL PROCESSES,2.726182883,2010
Montana,OTHER INDUSTRIAL PROCESSES,3.33942906,2010
Montana,OTHER INDUSTRIAL PROCESSES,20.38693977,2010
Montana,OTHER INDUSTRIAL PROCESSES,2.889338533,2010
Montana,SOLVENT UTILIZATION,0,2010
Montana,SOLVENT UTILIZATION,4.54667E-05,2010
Montana,SOLVENT UTILIZATION,0,2010
Montana,SOLVENT UTILIZATION,0,2010
Montana,SOLVENT UTILIZATION,8.17333E-05,2010
Montana,SOLVENT UTILIZATION,0.000128933,2010
Montana,SOLVENT UTILIZATION,10.74110769,2010
Montana,STORAGE & TRANSPORT,1.33333E-06,2010
Montana,STORAGE & TRANSPORT,0.019015367,2010
Montana,STORAGE & TRANSPORT,1.367213644,2010
Montana,STORAGE & TRANSPORT,6.225844851,2010
Montana,STORAGE & TRANSPORT,0.0075058,2010
Montana,STORAGE & TRANSPORT,0.001016,2010
Montana,STORAGE & TRANSPORT,0.505634746,2010
Montana,WASTE DISPOSAL & RECYCLING,0.616045502,2010
Montana,WASTE DISPOSAL & RECYCLING,0.039883996,2010
Montana,WASTE DISPOSAL & RECYCLING,1.105323922,2010
Montana,WASTE DISPOSAL & RECYCLING,1.311630217,2010
Montana,WASTE DISPOSAL & RECYCLING,0.290244252,2010
Montana,WASTE DISPOSAL & RECYCLING,0.003658156,2010
Montana,WASTE DISPOSAL & RECYCLING,6.84636716,2010
Montana,HIGHWAY VEHICLES,1.278474148,2010
Montana,HIGHWAY VEHICLES,12.19398172,2010
Montana,HIGHWAY VEHICLES,1.024202908,2010
Montana,HIGHWAY VEHICLES,30.55324688,2010
Montana,HIGHWAY VEHICLES,0.429762152,2010
Montana,HIGHWAY VEHICLES,146.324135,2010
Montana,HIGHWAY VEHICLES,0.185064015,2010
Montana,OFF-HIGHWAY,2.461101575,2010
Montana,OFF-HIGHWAY,12.76483806,2010
Montana,OFF-HIGHWAY,2.283898624,2010
Montana,OFF-HIGHWAY,40.05418296,2010
Montana,OFF-HIGHWAY,0.02717964,2010
Montana,OFF-HIGHWAY,68.39381066,2010
Montana,OFF-HIGHWAY,0.442776861,2010
Montana,MISCELLANEOUS,15.92264221,2010
Montana,MISCELLANEOUS,1.248882605,2010
Montana,MISCELLANEOUS,0.200967322,2010
Montana,MISCELLANEOUS,43.65658821,2010
Montana,MISCELLANEOUS,307.5284334,2010
Montana,MISCELLANEOUS,54.54376803,2010
Montana,MISCELLANEOUS,0.661867591,2010
Montana,WILDFIRES,9.692331322,2010
Montana,WILDFIRES,114.2248277,2010
Montana,WILDFIRES,1.870743772,2010
Montana,WILDFIRES,26.89195122,2010
Montana,WILDFIRES,0.79573248,2010
Montana,WILDFIRES,1.353640751,2010
Montana,WILDFIRES,11.43695081,2010
Montana,PRESCRIBED FIRES,49.40638159,2010
Montana,PRESCRIBED FIRES,209.9811751,2010
Montana,PRESCRIBED FIRES,17.73764129,2010
Montana,PRESCRIBED FIRES,3.436965721,2010
Montana,PRESCRIBED FIRES,20.93042096,2010
Montana,PRESCRIBED FIRES,1.43051341,2010
Montana,PRESCRIBED FIRES,2.382814023,2010
Nebraska,FUEL COMB. ELEC. UTIL.,7.232803252,2010
Nebraska,FUEL COMB. ELEC. UTIL.,0.507477779,2010
Nebraska,FUEL COMB. ELEC. UTIL.,72.95193612,2010
Nebraska,FUEL COMB. ELEC. UTIL.,2.289460769,2010
Nebraska,FUEL COMB. ELEC. UTIL.,39.02471967,2010
Nebraska,FUEL COMB. ELEC. UTIL.,0.149841869,2010
Nebraska,FUEL COMB. ELEC. UTIL.,1.753433975,2010
Nebraska,FUEL COMB. INDUSTRIAL,1.705106127,2010
Nebraska,FUEL COMB. INDUSTRIAL,0.589641361,2010
Nebraska,FUEL COMB. INDUSTRIAL,0.393726574,2010
Nebraska,FUEL COMB. INDUSTRIAL,0.491876433,2010
Nebraska,FUEL COMB. INDUSTRIAL,5.24928316,2010
Nebraska,FUEL COMB. INDUSTRIAL,0.123665086,2010
Nebraska,FUEL COMB. INDUSTRIAL,0.411541753,2010
Nebraska,FUEL COMB. OTHER,13.98005865,2010
Nebraska,FUEL COMB. OTHER,0.495984506,2010
Nebraska,FUEL COMB. OTHER,3.770526914,2010
Nebraska,FUEL COMB. OTHER,1.790569717,2010
Nebraska,FUEL COMB. OTHER,1.776808525,2010
Nebraska,FUEL COMB. OTHER,0.116615825,2010
Nebraska,FUEL COMB. OTHER,2.367893807,2010
Nebraska,CHEMICAL & ALLIED PRODUCT MFG,0.0014278,2010
Nebraska,CHEMICAL & ALLIED PRODUCT MFG,0.2580078,2010
Nebraska,CHEMICAL & ALLIED PRODUCT MFG,0.07501504,2010
Nebraska,CHEMICAL & ALLIED PRODUCT MFG,0.287499267,2010
Nebraska,CHEMICAL & ALLIED PRODUCT MFG,0.177552667,2010
Nebraska,CHEMICAL & ALLIED PRODUCT MFG,0.078456668,2010
Nebraska,CHEMICAL & ALLIED PRODUCT MFG,0.472145333,2010
Nebraska,METALS PROCESSING,0.661280414,2010
Nebraska,METALS PROCESSING,0.215495649,2010
Nebraska,METALS PROCESSING,0.146055337,2010
Nebraska,METALS PROCESSING,0.136234405,2010
Nebraska,METALS PROCESSING,0.166512186,2010
Nebraska,METALS PROCESSING,0.094860711,2010
Nebraska,METALS PROCESSING,0.008037,2010
Nebraska,PETROLEUM & RELATED INDUSTRIES,6.66667E-11,2010
Nebraska,PETROLEUM & RELATED INDUSTRIES,1.59826193,2010
Nebraska,PETROLEUM & RELATED INDUSTRIES,0.000846785,2010
Nebraska,PETROLEUM & RELATED INDUSTRIES,0.023247541,2010
Nebraska,PETROLEUM & RELATED INDUSTRIES,0.024706264,2010
Nebraska,PETROLEUM & RELATED INDUSTRIES,0.658212917,2010
Nebraska,PETROLEUM & RELATED INDUSTRIES,0.792550945,2010
Nebraska,OTHER INDUSTRIAL PROCESSES,2.095168015,2010
Nebraska,OTHER INDUSTRIAL PROCESSES,5.013182681,2010
Nebraska,OTHER INDUSTRIAL PROCESSES,0.315002732,2010
Nebraska,OTHER INDUSTRIAL PROCESSES,5.405939329,2010
Nebraska,OTHER INDUSTRIAL PROCESSES,1.536594582,2010
Nebraska,OTHER INDUSTRIAL PROCESSES,1.848463166,2010
Nebraska,OTHER INDUSTRIAL PROCESSES,4.443832775,2010
Nebraska,SOLVENT UTILIZATION,0.030539631,2010
Nebraska,SOLVENT UTILIZATION,0.000208809,2010
Nebraska,SOLVENT UTILIZATION,0.003693271,2010
Nebraska,SOLVENT UTILIZATION,0.0271432,2010
Nebraska,SOLVENT UTILIZATION,0.022101925,2010
Nebraska,SOLVENT UTILIZATION,0.002300548,2010
Nebraska,SOLVENT UTILIZATION,31.35765761,2010
Nebraska,STORAGE & TRANSPORT,11.20206246,2010
Nebraska,STORAGE & TRANSPORT,3.76513E-06,2010
Nebraska,STORAGE & TRANSPORT,0.0238698,2010
Nebraska,STORAGE & TRANSPORT,0.691868925,2010
Nebraska,STORAGE & TRANSPORT,0.00094462,2010
Nebraska,STORAGE & TRANSPORT,0.177919209,2010
Nebraska,STORAGE & TRANSPORT,0.061917507,2010
Nebraska,WASTE DISPOSAL & RECYCLING,0.834494271,2010
Nebraska,WASTE DISPOSAL & RECYCLING,0.025853647,2010
Nebraska,WASTE DISPOSAL & RECYCLING,0.93800334,2010
Nebraska,WASTE DISPOSAL & RECYCLING,0.214094711,2010
Nebraska,WASTE DISPOSAL & RECYCLING,0.248830263,2010
Nebraska,WASTE DISPOSAL & RECYCLING,2.635999598,2010
Nebraska,WASTE DISPOSAL & RECYCLING,0.453343555,2010
Nebraska,HIGHWAY VEHICLES,236.3914816,2010
Nebraska,HIGHWAY VEHICLES,0.765652703,2010
Nebraska,HIGHWAY VEHICLES,52.84085991,2010
Nebraska,HIGHWAY VEHICLES,2.216430835,2010
Nebraska,HIGHWAY VEHICLES,1.7444656,2010
Nebraska,HIGHWAY VEHICLES,0.476066827,2010
Nebraska,HIGHWAY VEHICLES,22.49124274,2010
Nebraska,OFF-HIGHWAY,17.73796803,2010
Nebraska,OFF-HIGHWAY,0.064708348,2010
Nebraska,OFF-HIGHWAY,105.4060388,2010
Nebraska,OFF-HIGHWAY,5.569635984,2010
Nebraska,OFF-HIGHWAY,1.141915537,2010
Nebraska,OFF-HIGHWAY,5.229347026,2010
Nebraska,OFF-HIGHWAY,122.3409034,2010
Nebraska,MISCELLANEOUS,491.6652005,2010
Nebraska,MISCELLANEOUS,0.260734508,2010
Nebraska,MISCELLANEOUS,75.31248772,2010
Nebraska,MISCELLANEOUS,0.134716489,2010
Nebraska,MISCELLANEOUS,179.3681196,2010
Nebraska,MISCELLANEOUS,2.913589946,2010
Nebraska,MISCELLANEOUS,0.018209982,2010
Nebraska,WILDFIRES,0,2010
Nebraska,WILDFIRES,0,2010
Nebraska,WILDFIRES,0,2010
Nebraska,WILDFIRES,0,2010
Nebraska,WILDFIRES,0,2010
Nebraska,WILDFIRES,0,2010
Nebraska,WILDFIRES,0,2010
Nebraska,PRESCRIBED FIRES,1.344039669,2010
Nebraska,PRESCRIBED FIRES,0.820841125,2010
Nebraska,PRESCRIBED FIRES,81.07199841,2010
Nebraska,PRESCRIBED FIRES,7.51297155,2010
Nebraska,PRESCRIBED FIRES,1.798152106,2010
Nebraska,PRESCRIBED FIRES,19.32060066,2010
Nebraska,PRESCRIBED FIRES,8.865304676,2010
Nevada,FUEL COMB. ELEC. UTIL.,1.049527519,2010
Nevada,FUEL COMB. ELEC. UTIL.,0.651791816,2010
Nevada,FUEL COMB. ELEC. UTIL.,0.707753521,2010
Nevada,FUEL COMB. ELEC. UTIL.,10.76688672,2010
Nevada,FUEL COMB. ELEC. UTIL.,0.249785088,2010
Nevada,FUEL COMB. ELEC. UTIL.,19.0271625,2010
Nevada,FUEL COMB. ELEC. UTIL.,6.607071157,2010
Nevada,FUEL COMB. INDUSTRIAL,0.859821463,2010
Nevada,FUEL COMB. INDUSTRIAL,0.043583135,2010
Nevada,FUEL COMB. INDUSTRIAL,4.541725587,2010
Nevada,FUEL COMB. INDUSTRIAL,0.358711747,2010
Nevada,FUEL COMB. INDUSTRIAL,0.723794861,2010
Nevada,FUEL COMB. INDUSTRIAL,0.037131511,2010
Nevada,FUEL COMB. INDUSTRIAL,1.907353739,2010
Nevada,FUEL COMB. OTHER,14.05494585,2010
Nevada,FUEL COMB. OTHER,2.728176149,2010
Nevada,FUEL COMB. OTHER,0.980654138,2010
Nevada,FUEL COMB. OTHER,2.040105368,2010
Nevada,FUEL COMB. OTHER,2.09089677,2010
Nevada,FUEL COMB. OTHER,0.256408692,2010
Nevada,FUEL COMB. OTHER,3.5622878,2010
Nevada,CHEMICAL & ALLIED PRODUCT MFG,0.01837346,2010
Nevada,CHEMICAL & ALLIED PRODUCT MFG,6.28243E-06,2010
Nevada,CHEMICAL & ALLIED PRODUCT MFG,0.019545353,2010
Nevada,CHEMICAL & ALLIED PRODUCT MFG,0.031538975,2010
Nevada,CHEMICAL & ALLIED PRODUCT MFG,0.102642867,2010
Nevada,CHEMICAL & ALLIED PRODUCT MFG,0.000124587,2010
Nevada,CHEMICAL & ALLIED PRODUCT MFG,0.02274703,2010
Nevada,METALS PROCESSING,0.204821373,2010
Nevada,METALS PROCESSING,0.552330852,2010
Nevada,METALS PROCESSING,0.268066164,2010
Nevada,METALS PROCESSING,0.106227042,2010
Nevada,METALS PROCESSING,0.065753071,2010
Nevada,METALS PROCESSING,0.284191487,2010
Nevada,METALS PROCESSING,0.04821,2010
Nevada,PETROLEUM & RELATED INDUSTRIES,0.053299451,2010
Nevada,PETROLEUM & RELATED INDUSTRIES,0.364434518,2010
Nevada,PETROLEUM & RELATED INDUSTRIES,0.029181909,2010
Nevada,PETROLEUM & RELATED INDUSTRIES,0.0850655,2010
Nevada,PETROLEUM & RELATED INDUSTRIES,0,2010
Nevada,PETROLEUM & RELATED INDUSTRIES,0.104503544,2010
Nevada,PETROLEUM & RELATED INDUSTRIES,0.01854588,2010
Nevada,OTHER INDUSTRIAL PROCESSES,2.814841078,2010
Nevada,OTHER INDUSTRIAL PROCESSES,0.878071502,2010
Nevada,OTHER INDUSTRIAL PROCESSES,0.320085218,2010
Nevada,OTHER INDUSTRIAL PROCESSES,68.68474605,2010
Nevada,OTHER INDUSTRIAL PROCESSES,0.004111962,2010
Nevada,OTHER INDUSTRIAL PROCESSES,1.44363853,2010
Nevada,OTHER INDUSTRIAL PROCESSES,10.46773586,2010
Nevada,SOLVENT UTILIZATION,0.010036127,2010
Nevada,SOLVENT UTILIZATION,0.000226667,2010
Nevada,SOLVENT UTILIZATION,0.011895267,2010
Nevada,SOLVENT UTILIZATION,0.025096059,2010
Nevada,SOLVENT UTILIZATION,0.019186153,2010
Nevada,SOLVENT UTILIZATION,6.22307E-05,2010
Nevada,SOLVENT UTILIZATION,21.84080887,2010
Nevada,STORAGE & TRANSPORT,0,2010
Nevada,STORAGE & TRANSPORT,4.533275331,2010
Nevada,STORAGE & TRANSPORT,0.099351327,2010
Nevada,STORAGE & TRANSPORT,1.222635962,2010
Nevada,STORAGE & TRANSPORT,0.119725631,2010
Nevada,STORAGE & TRANSPORT,0.331591378,2010
Nevada,STORAGE & TRANSPORT,0.619807989,2010
Nevada,WASTE DISPOSAL & RECYCLING,2.140426475,2010
Nevada,WASTE DISPOSAL & RECYCLING,0.069790164,2010
Nevada,WASTE DISPOSAL & RECYCLING,0.139535419,2010
Nevada,WASTE DISPOSAL & RECYCLING,0.520011436,2010
Nevada,WASTE DISPOSAL & RECYCLING,0.370271377,2010
Nevada,WASTE DISPOSAL & RECYCLING,0.307477351,2010
